LoyaltyId,PurchaseId,ProductId,PurchasedOn,TotalPrice,RewardPointsAdded,ActivityTypeDisplay,Subject,Location
LOYID_1274,PID_2083,CMPNTPowerCMPNTVirtuoso,7/9/2018,62,42,POS Purchase,Purchased a product In-Store,Singapore
LOYID_1274,PID_2084,5637146314,8/31/2018,93,39,POS Purchase,Purchased a product In-Store,Singapore
LOYID_1275,PID_2085,89,4/8/2017,75,35,POS Purchase,Purchased a product In-Store,Bolivia
LOYID_1275,PID_2086,274,1/5/2018,94,21,POS Purchase,Purchased a product In-Store,Gabon
LOYID_1275,PID_2087,673,11/29/2018,192,29,POS Purchase,Purchased a product In-Store,Guinea
LOYID_1275,PID_2088,203,1/1/2019,55,24,POS Purchase,Purchased a product In-Store,Uruguay
LOYID_1276,PID_2089,148,1/27/2019,54,25,POS Purchase,Purchased a product In-Store,Chile
LOYID_1276,PID_2090,543,2/2/2019,182,41,POS Purchase,Purchased a product In-Store,Singapore
LOYID_1276,PID_2091,449,2/5/2019,30,34,POS Purchase,Purchased a product In-Store,Afghanistan
LOYID_1276,PID_2092,346,2/6/2019,74,34,POS Purchase,Purchased a product In-Store,Vanuatu
LOYID_1277,PID_2093,668,7/18/2018,175,26,POS Purchase,Purchased a product In-Store,USA
LOYID_1277,PID_2094,110,9/29/2018,158,46,POS Purchase,Purchased a product In-Store,USA
LOYID_1277,PID_2095,4,10/19/2018,167,36,POS Purchase,Purchased a product In-Store,Libya
LOYID_1277,PID_2096,300,11/14/2018,104,48,POS Purchase,Purchased a product In-Store,Saint Martin
LOYID_1278,PID_2097,267,8/19/2018,118,49,POS Purchase,Purchased a product In-Store,Puerto Rico
LOYID_1278,PID_2098,187,10/4/2018,172,36,POS Purchase,Purchased a product In-Store,Singapore
LOYID_1278,PID_2099,429,12/9/2018,41,21,POS Purchase,Purchased a product In-Store,Saint Lucia
LOYID_1278,PID_2100,598,12/25/2018,38,30,POS Purchase,Purchased a product In-Store,Nauru
LOYID_1278,PID_2101,24,1/7/2019,49,29,POS Purchase,Purchased a product In-Store,Jersey
LOYID_1279,PID_2102,13,5/30/2017,111,25,POS Purchase,Purchased a product In-Store,USA
LOYID_1279,PID_2103,5637146395,10/19/2018,38,49,POS Purchase,Purchased a product In-Store,Portugal
LOYID_1279,PID_2104,17,1/8/2019,98,33,POS Purchase,Purchased a product In-Store,Singapore
LOYID_1279,PID_2105,616,1/15/2019,87,45,POS Purchase,Purchased a product In-Store,USA
LOYID_1280,PID_2106,106,12/1/2018,139,31,POS Purchase,Purchased a product In-Store,Finland
LOYID_1280,PID_2107,P-01006-M3N9Q3,2/1/2019,194,46,POS Purchase,Purchased a product In-Store,USA
LOYID_1280,PID_2108,164,2/1/2019,188,22,POS Purchase,Purchased a product In-Store,Trinidad and Tobago
LOYID_1280,PID_2109,616,2/5/2019,149,25,POS Purchase,Purchased a product In-Store,Viet Nam
LOYID_1280,PID_2110,CMPNTCPUControllerMaestro,2/6/2019,153,33,POS Purchase,Purchased a product In-Store,Turkey
LOYID_1281,PID_2111,P-01039-W2F1S7,5/11/2018,169,28,POS Purchase,Purchased a product In-Store,Laos
LOYID_1281,PID_2112,Exchange Online (sample),9/17/2018,75,42,POS Purchase,Purchased a product In-Store,Singapore
LOYID_1281,PID_2113,CMPNTArmVirtuoso,12/5/2018,63,25,POS Purchase,Purchased a product In-Store,"Korea, South"
LOYID_1281,PID_2114,105,1/25/2019,146,36,POS Purchase,Purchased a product In-Store,Namibia
LOYID_1281,PID_2115,CMPNTGripArrayVirtuoso,2/6/2019,79,24,POS Purchase,Purchased a product In-Store,Singapore
LOYID_1282,PID_2116,405,12/30/2017,32,42,POS Purchase,Purchased a product In-Store,Sierra Leone
LOYID_1282,PID_2117,405,4/19/2018,186,37,POS Purchase,Purchased a product In-Store,Angola
LOYID_1282,PID_2118,378,7/1/2018,148,48,POS Purchase,Purchased a product In-Store,Kuwait
LOYID_1282,PID_2119,175,9/25/2018,149,30,POS Purchase,Purchased a product In-Store,Singapore
LOYID_1282,PID_2120,262,1/29/2019,55,43,POS Purchase,Purchased a product In-Store,Ireland
LOYID_1283,PID_2121,541,9/27/2017,160,31,POS Purchase,Purchased a product In-Store,Armenia
LOYID_1283,PID_2122,408,3/11/2018,100,47,POS Purchase,Purchased a product In-Store,USA
LOYID_1283,PID_2123,220,1/25/2019,45,23,POS Purchase,Purchased a product In-Store,Aruba
LOYID_1284,PID_2124,217,4/10/2018,40,40,POS Purchase,Purchased a product In-Store,"Congo, the Democratic Republic of the"
LOYID_1284,PID_2125,438,9/1/2018,100,22,POS Purchase,Purchased a product In-Store,Guinea
LOYID_1284,PID_2126,673,9/6/2018,41,49,POS Purchase,Purchased a product In-Store,Brazil
LOYID_1284,PID_2127,562,9/23/2018,38,20,POS Purchase,Purchased a product In-Store,United Kingdom (Great Britain)
LOYID_1284,PID_2128,626,11/13/2018,129,46,POS Purchase,Purchased a product In-Store,American Samoa
LOYID_1285,PID_2129,PRDPKGAVE300,12/2/2018,70,36,POS Purchase,Purchased a product In-Store,USA
LOYID_1285,PID_2130,90,1/20/2019,98,25,POS Purchase,Purchased a product In-Store,Singapore
LOYID_1285,PID_2131,6,1/23/2019,114,35,POS Purchase,Purchased a product In-Store,Guadeloupe
LOYID_1286,PID_2132,5637146438,2/4/2019,53,44,POS Purchase,Purchased a product In-Store,Jersey
LOYID_1286,PID_2133,153,2/5/2019,80,27,POS Purchase,Purchased a product In-Store,Greenland
LOYID_1286,PID_2134,46,2/6/2019,85,46,POS Purchase,Purchased a product In-Store,Armenia
LOYID_1287,PID_2135,533,10/30/2017,89,36,POS Purchase,Purchased a product In-Store,Singapore
LOYID_1287,PID_2136,526,11/9/2018,134,22,POS Purchase,Purchased a product In-Store,"Congo, the Democratic Republic of the"
LOYID_1287,PID_2137,454,11/12/2018,160,21,POS Purchase,Purchased a product In-Store,Luxembourg
LOYID_1287,PID_2138,523,1/15/2019,43,27,POS Purchase,Purchased a product In-Store,Portugal
LOYID_1287,PID_2139,131,1/17/2019,41,31,POS Purchase,Purchased a product In-Store,Madagascar
LOYID_1288,PID_2140,111,12/8/2017,66,39,POS Purchase,Purchased a product In-Store,USA
LOYID_1288,PID_2141,429,4/14/2018,148,37,POS Purchase,Purchased a product In-Store,Singapore
LOYID_1288,PID_2142,672,8/23/2018,176,42,POS Purchase,Purchased a product In-Store,Jersey
LOYID_1289,PID_2143,481,11/24/2017,168,24,POS Purchase,Purchased a product In-Store,Timor-Leste
LOYID_1289,PID_2144,249,8/21/2018,61,23,POS Purchase,Purchased a product In-Store,Qatar
LOYID_1289,PID_2145,45,10/19/2018,171,32,POS Purchase,Purchased a product In-Store,Mozambique
LOYID_1289,PID_2146,55,11/1/2018,171,30,POS Purchase,Purchased a product In-Store,Greenland
LOYID_1290,PID_2147,540,10/18/2017,155,42,POS Purchase,Purchased a product In-Store,"Saint Helena, Ascension and Tristan da Cunha"
LOYID_1290,PID_2148,629,7/14/2018,159,32,POS Purchase,Purchased a product In-Store,USA
LOYID_1290,PID_2149,5637146373,8/20/2018,139,34,POS Purchase,Purchased a product In-Store,Bolivia
LOYID_1290,PID_2150,441,8/20/2018,32,29,POS Purchase,Purchased a product In-Store,Sierra Leone
LOYID_1291,PID_2151,33,2/9/2018,183,28,POS Purchase,Purchased a product In-Store,Hong Kong
LOYID_1291,PID_2152,609,6/18/2018,118,46,POS Purchase,Purchased a product In-Store,USA
LOYID_1291,PID_2153,440,12/15/2018,111,26,POS Purchase,Purchased a product In-Store,Egypt
LOYID_1292,PID_2154,434,6/3/2018,158,29,POS Purchase,Purchased a product In-Store,Portugal
LOYID_1292,PID_2155,P-01029-H2F6V6,12/2/2018,139,34,POS Purchase,Purchased a product In-Store,Singapore
LOYID_1292,PID_2156,5637146406,12/23/2018,96,38,POS Purchase,Purchased a product In-Store,Timor-Leste
LOYID_1293,PID_2157,5637146330,12/18/2018,65,29,POS Purchase,Purchased a product In-Store,Samoa
LOYID_1293,PID_2158,615,1/30/2019,152,26,POS Purchase,Purchased a product In-Store,China
LOYID_1293,PID_2159,468,1/31/2019,122,38,POS Purchase,Purchased a product In-Store,Liberia
LOYID_1294,PID_2160,98,12/28/2017,103,29,POS Purchase,Purchased a product In-Store,Uzbekistan
LOYID_1294,PID_2161,CMPNTPowerCMPNTVirtuoso,7/18/2018,120,20,POS Purchase,Purchased a product In-Store,American Samoa
LOYID_1294,PID_2162,632,12/5/2018,166,28,POS Purchase,Purchased a product In-Store,Djibouti
LOYID_1294,PID_2163,P-01034-N4C3D8,1/28/2019,122,20,POS Purchase,Purchased a product In-Store,Micronesia
LOYID_1295,PID_2164,251,8/12/2018,100,26,POS Purchase,Purchased a product In-Store,Gabon
LOYID_1295,PID_2165,88,12/17/2018,71,23,POS Purchase,Purchased a product In-Store,Morocco
LOYID_1295,PID_2166,84,12/31/2018,173,22,POS Purchase,Purchased a product In-Store,British Indian Ocean Territory
LOYID_1295,PID_2167,633,1/25/2019,132,42,POS Purchase,Purchased a product In-Store,Singapore
LOYID_1295,PID_2168,97,1/28/2019,137,31,POS Purchase,Purchased a product In-Store,Uzbekistan
LOYID_1296,PID_2169,161,12/28/2018,79,20,POS Purchase,Purchased a product In-Store,Singapore
LOYID_1296,PID_2170,P-01038-M8H9J8,2/3/2019,148,36,POS Purchase,Purchased a product In-Store,Western Sahara
LOYID_1296,PID_2171,238,2/3/2019,45,43,POS Purchase,Purchased a product In-Store,Tanzania
LOYID_1296,PID_2172,439,2/4/2019,115,32,POS Purchase,Purchased a product In-Store,Singapore
LOYID_1297,PID_2173,343,11/16/2018,185,31,POS Purchase,Purchased a product In-Store,Singapore
LOYID_1297,PID_2174,115,12/26/2018,156,44,POS Purchase,Purchased a product In-Store,Singapore
LOYID_1297,PID_2175,316,1/17/2019,31,46,POS Purchase,Purchased a product In-Store,Qatar
LOYID_1298,PID_2176,691,11/23/2017,48,36,POS Purchase,Purchased a product In-Store,Saint Lucia
LOYID_1298,PID_2177,318,3/7/2018,132,39,POS Purchase,Purchased a product In-Store,Tuvalu
LOYID_1298,PID_2178,69,1/26/2019,67,38,POS Purchase,Purchased a product In-Store,India
LOYID_1298,PID_2179,152,1/31/2019,195,37,POS Purchase,Purchased a product In-Store,Greenland
LOYID_1298,PID_2180,363,2/3/2019,181,42,POS Purchase,Purchased a product In-Store,Jamaica
LOYID_1299,PID_2181,24,1/18/2019,184,21,POS Purchase,Purchased a product In-Store,Singapore
LOYID_1299,PID_2182,Office Desktop for Small Business Premium (sample),1/26/2019,162,45,POS Purchase,Purchased a product In-Store,Kazakhstan
LOYID_1299,PID_2183,556,1/28/2019,96,27,POS Purchase,Purchased a product In-Store,Sao Tome and Principe
LOYID_1299,PID_2184,427,2/1/2019,168,22,POS Purchase,Purchased a product In-Store,Indonesia
LOYID_1299,PID_2185,309,2/5/2019,152,24,POS Purchase,Purchased a product In-Store,Singapore
LOYID_1300,PID_2186,CMPNTNetworkCard,9/30/2017,150,48,POS Purchase,Purchased a product In-Store,Singapore
LOYID_1300,PID_2187,5637146450,11/25/2018,152,49,POS Purchase,Purchased a product In-Store,Singapore
LOYID_1300,PID_2188,P-01028-X4Q9P2,1/6/2019,81,41,POS Purchase,Purchased a product In-Store,Thailand
LOYID_1301,PID_2189,P-01040-W5D6H5,1/4/2018,180,25,POS Purchase,Purchased a product In-Store,Laos
LOYID_1301,PID_2190,53,1/16/2019,77,46,POS Purchase,Purchased a product In-Store,Chad
LOYID_1301,PID_2191,672,1/29/2019,168,21,POS Purchase,Purchased a product In-Store,Mexico
LOYID_1302,PID_2192,151,7/11/2017,162,48,POS Purchase,Purchased a product In-Store,"Korea, South"
LOYID_1302,PID_2193,403,8/6/2018,117,32,POS Purchase,Purchased a product In-Store,Singapore
LOYID_1302,PID_2194,212,8/8/2018,174,43,POS Purchase,Purchased a product In-Store,Andorra
LOYID_1303,PID_2195,132,6/26/2018,70,34,POS Purchase,Purchased a product In-Store,Niger
LOYID_1303,PID_2196,221,11/18/2018,109,22,POS Purchase,Purchased a product In-Store,USA
LOYID_1303,PID_2197,DD3D221,1/12/2019,183,37,POS Purchase,Purchased a product In-Store,Zambia
LOYID_1304,PID_2198,20,8/13/2017,143,49,POS Purchase,Purchased a product In-Store,Singapore
LOYID_1304,PID_2199,495,4/12/2018,164,46,POS Purchase,Purchased a product In-Store,Antigua and Barbuda
LOYID_1304,PID_2200,143,12/16/2018,89,37,POS Purchase,Purchased a product In-Store,Singapore
LOYID_1305,PID_2201,317,7/27/2017,188,44,POS Purchase,Purchased a product In-Store,Antigua and Barbuda
LOYID_1305,PID_2202,P-01036-V4X1T2,3/29/2018,80,23,POS Purchase,Purchased a product In-Store,Nicaragua
LOYID_1305,PID_2203,533,8/5/2018,142,24,POS Purchase,Purchased a product In-Store,Philippines
LOYID_1305,PID_2204,553,1/17/2019,141,24,POS Purchase,Purchased a product In-Store,United States Minor Outlying Islands
LOYID_1306,PID_2205,597,6/24/2017,82,30,POS Purchase,Purchased a product In-Store,Singapore
LOYID_1306,PID_2206,CMPNTGripArrayVirtuoso,3/24/2018,79,42,POS Purchase,Purchased a product In-Store,Comoros
LOYID_1306,PID_2207,521,1/11/2019,191,39,POS Purchase,Purchased a product In-Store,Morocco
LOYID_1306,PID_2208,263,2/2/2019,96,22,POS Purchase,Purchased a product In-Store,Hong Kong
LOYID_1306,PID_2209,P-01012-P4F4W1,2/5/2019,115,31,POS Purchase,Purchased a product In-Store,Central African Republic
LOYID_1307,PID_2210,481,9/14/2018,92,27,POS Purchase,Purchased a product In-Store,Guadeloupe
LOYID_1307,PID_2211,SVCHRReplaceComponent,11/17/2018,180,24,POS Purchase,Purchased a product In-Store,Singapore
LOYID_1307,PID_2212,564,1/23/2019,44,45,POS Purchase,Purchased a product In-Store,USA
LOYID_1307,PID_2213,609,1/29/2019,74,43,POS Purchase,Purchased a product In-Store,Sri Lanka
LOYID_1308,PID_2214,416,5/10/2018,76,21,POS Purchase,Purchased a product In-Store,Greenland
LOYID_1308,PID_2215,624,11/20/2018,176,25,POS Purchase,Purchased a product In-Store,Papua New Guinea
LOYID_1308,PID_2216,183,11/23/2018,46,32,POS Purchase,Purchased a product In-Store,Singapore
LOYID_1309,PID_2217,P-01016-M5H1W6,11/19/2018,30,23,POS Purchase,Purchased a product In-Store,Singapore
LOYID_1309,PID_2218,33,2/2/2019,91,45,POS Purchase,Purchased a product In-Store,Bangladesh
LOYID_1309,PID_2219,5637146371,2/6/2019,60,33,POS Purchase,Purchased a product In-Store,Singapore
LOYID_1309,PID_2220,104,2/6/2019,94,46,POS Purchase,Purchased a product In-Store,Nepal
LOYID_1310,PID_2221,445,9/1/2018,81,37,POS Purchase,Purchased a product In-Store,Yemen
LOYID_1310,PID_2222,CMPNTArmWizard,1/9/2019,42,34,POS Purchase,Purchased a product In-Store,French Guiana
LOYID_1310,PID_2223,112,1/26/2019,54,44,POS Purchase,Purchased a product In-Store,Thailand
LOYID_1310,PID_2224,153,1/28/2019,95,27,POS Purchase,Purchased a product In-Store,Angola
LOYID_1310,PID_2225,5637146389,2/6/2019,74,32,POS Purchase,Purchased a product In-Store,South Georgia and The South Sandwich Islands
LOYID_1311,PID_2226,496,1/9/2017,194,48,POS Purchase,Purchased a product In-Store,Singapore
LOYID_1311,PID_2227,582,9/7/2018,132,25,POS Purchase,Purchased a product In-Store,India
LOYID_1311,PID_2228,305,12/27/2018,134,49,POS Purchase,Purchased a product In-Store,Turkmenistan
LOYID_1312,PID_2229,5637146397,9/22/2017,33,43,POS Purchase,Purchased a product In-Store,Nauru
LOYID_1312,PID_2230,604,10/6/2017,99,40,POS Purchase,Purchased a product In-Store,British Indian Ocean Territory
LOYID_1312,PID_2231,466,10/28/2018,115,37,POS Purchase,Purchased a product In-Store,Antigua and Barbuda
LOYID_1313,PID_2232,P-01024-R2T5N0,6/24/2017,109,38,POS Purchase,Purchased a product In-Store,Singapore
LOYID_1313,PID_2233,326,10/15/2017,169,34,POS Purchase,Purchased a product In-Store,USA
LOYID_1313,PID_2234,355,10/18/2017,155,45,POS Purchase,Purchased a product In-Store,Singapore
LOYID_1313,PID_2235,94,6/15/2018,65,44,POS Purchase,Purchased a product In-Store,Nepal
LOYID_1313,PID_2236,368,1/7/2019,153,49,POS Purchase,Purchased a product In-Store,Singapore
LOYID_1314,PID_2237,540,9/15/2017,41,26,POS Purchase,Purchased a product In-Store,Singapore
LOYID_1314,PID_2238,280,8/16/2018,98,41,POS Purchase,Purchased a product In-Store,India
LOYID_1314,PID_2239,5637146409,8/27/2018,65,27,POS Purchase,Purchased a product In-Store,Kenya
LOYID_1315,PID_2240,5637146276,5/6/2018,191,21,POS Purchase,Purchased a product In-Store,Zambia
LOYID_1315,PID_2241,193,12/2/2018,159,24,POS Purchase,Purchased a product In-Store,Singapore
LOYID_1315,PID_2242,441,1/30/2019,64,33,POS Purchase,Purchased a product In-Store,Moldova
LOYID_1315,PID_2243,346,2/2/2019,80,21,POS Purchase,Purchased a product In-Store,Cayman Islands
LOYID_1315,PID_2244,122,2/6/2019,164,46,POS Purchase,Purchased a product In-Store,Singapore
LOYID_1316,PID_2245,692,1/1/2019,163,44,POS Purchase,Purchased a product In-Store,United States
LOYID_1316,PID_2246,319,1/2/2019,73,31,POS Purchase,Purchased a product In-Store,Turkmenistan
LOYID_1316,PID_2247,395,1/15/2019,118,47,POS Purchase,Purchased a product In-Store,Samoa
LOYID_1316,PID_2248,291,2/5/2019,46,42,POS Purchase,Purchased a product In-Store,Mozambique
LOYID_1317,PID_2249,496,4/21/2017,133,41,POS Purchase,Purchased a product In-Store,Niger
LOYID_1317,PID_2250,5,3/24/2018,165,44,POS Purchase,Purchased a product In-Store,Uganda
LOYID_1317,PID_2251,351,10/13/2018,87,24,POS Purchase,Purchased a product In-Store,Central African Republic
LOYID_1317,PID_2252,162,12/4/2018,91,26,POS Purchase,Purchased a product In-Store,Indonesia
LOYID_1318,PID_2253,240,10/14/2017,145,31,POS Purchase,Purchased a product In-Store,Ethiopia
LOYID_1318,PID_2254,376,11/22/2018,96,26,POS Purchase,Purchased a product In-Store,Singapore
LOYID_1318,PID_2255,111,12/12/2018,161,38,POS Purchase,Purchased a product In-Store,Singapore
LOYID_1319,PID_2256,5637146308,9/6/2018,186,20,POS Purchase,Purchased a product In-Store,Singapore
LOYID_1319,PID_2257,5637146280,1/15/2019,124,22,POS Purchase,Purchased a product In-Store,Singapore
LOYID_1319,PID_2258,CRM Online: Enterprise (sample),1/16/2019,98,48,POS Purchase,Purchased a product In-Store,Saint Pierre and Miquelon
LOYID_1319,PID_2259,5637146403,2/5/2019,163,46,POS Purchase,Purchased a product In-Store,Mali
LOYID_1319,PID_2260,PRDPKGAVE300,2/6/2019,71,31,POS Purchase,Purchased a product In-Store,Philippines
LOYID_1320,PID_2261,P-01002-F5W4W1,1/4/2019,133,34,POS Purchase,Purchased a product In-Store,Fiji
LOYID_1320,PID_2262,360,1/26/2019,174,42,POS Purchase,Purchased a product In-Store,Mongolia
LOYID_1320,PID_2263,657,1/29/2019,47,28,POS Purchase,Purchased a product In-Store,Moldova
LOYID_1320,PID_2264,346,2/4/2019,123,33,POS Purchase,Purchased a product In-Store,Greenland
LOYID_1320,PID_2265,272,2/4/2019,101,20,POS Purchase,Purchased a product In-Store,Puerto Rico
LOYID_1321,PID_2266,403,7/5/2018,39,20,POS Purchase,Purchased a product In-Store,Portugal
LOYID_1321,PID_2267,654,11/5/2018,177,24,POS Purchase,Purchased a product In-Store,Heard Island and Mcdonald Islands
LOYID_1321,PID_2268,671,2/2/2019,97,38,POS Purchase,Purchased a product In-Store,Sao Tome and Principe
LOYID_1321,PID_2269,689,2/2/2019,122,34,POS Purchase,Purchased a product In-Store,Cayman Islands
LOYID_1322,PID_2270,549,12/19/2017,189,43,POS Purchase,Purchased a product In-Store,El Salvador
LOYID_1322,PID_2271,394,2/2/2019,30,40,POS Purchase,Purchased a product In-Store,Singapore
LOYID_1322,PID_2272,PRDPKGAWD100,2/5/2019,64,31,POS Purchase,Purchased a product In-Store,Myanmar
LOYID_1322,PID_2273,691,2/6/2019,168,38,POS Purchase,Purchased a product In-Store,Sierra Leone
LOYID_1322,PID_2274,57,2/6/2019,152,46,POS Purchase,Purchased a product In-Store,Haiti
LOYID_1323,PID_2275,62,8/1/2018,187,40,POS Purchase,Purchased a product In-Store,Jordan
LOYID_1323,PID_2276,139,9/12/2018,185,30,POS Purchase,Purchased a product In-Store,Madagascar
LOYID_1323,PID_2277,677,11/6/2018,185,47,POS Purchase,Purchased a product In-Store,Nicaragua
LOYID_1323,PID_2278,192,11/9/2018,189,29,POS Purchase,Purchased a product In-Store,Timor-Leste
LOYID_1323,PID_2279,5637146371,12/19/2018,31,30,POS Purchase,Purchased a product In-Store,India
LOYID_1324,PID_2280,463,4/29/2017,54,32,POS Purchase,Purchased a product In-Store,USA
LOYID_1324,PID_2281,613,6/2/2017,115,26,POS Purchase,Purchased a product In-Store,France
LOYID_1324,PID_2282,551,10/22/2018,101,36,POS Purchase,Purchased a product In-Store,Singapore
LOYID_1325,PID_2283,120,7/25/2017,188,34,POS Purchase,Purchased a product In-Store,Singapore
LOYID_1325,PID_2284,638,4/6/2018,66,45,POS Purchase,Purchased a product In-Store,Hong Kong
LOYID_1325,PID_2285,666,1/1/2019,97,39,POS Purchase,Purchased a product In-Store,Faroe Islands
LOYID_1325,PID_2286,468,1/30/2019,133,26,POS Purchase,Purchased a product In-Store,Trinidad and Tobago
