ContactId,PurchaseId,ProductId,PurchasedOn,TotalPrice,ActivityTypeDisplay,Subject
CNTID_2813,OPID_5407,634,6/28/2018,109,OnlinePurchase,Purchased a product online
CNTID_2813,OPID_5408,5637146276,12/23/2018,162,OnlinePurchase,Purchased a product online
CNTID_2813,OPID_5409,145,12/30/2018,90,OnlinePurchase,Purchased a product online
CNTID_2814,OPID_5410,401,3/26/2018,119,OnlinePurchase,Purchased a product online
CNTID_2814,OPID_5411,426,12/29/2018,127,OnlinePurchase,Purchased a product online
CNTID_2816,OPID_5412,35,12/19/2018,237,OnlinePurchase,Purchased a product online
CNTID_2817,OPID_5413,129,7/18/2017,147,OnlinePurchase,Purchased a product online
CNTID_2818,OPID_5414,312,2/3/2018,221,OnlinePurchase,Purchased a product online
CNTID_2818,OPID_5415,520,9/11/2018,67,OnlinePurchase,Purchased a product online
CNTID_2819,OPID_5416,5637146280,3/2/2017,184,OnlinePurchase,Purchased a product online
CNTID_2819,OPID_5417,204,2/21/2018,39,OnlinePurchase,Purchased a product online
CNTID_2819,OPID_5418,75,6/21/2018,2483,OnlinePurchase,Purchased a product online
CNTID_2819,OPID_5419,323,9/3/2018,2613,OnlinePurchase,Purchased a product online
CNTID_2820,OPID_5420,236,4/25/2018,1532,OnlinePurchase,Purchased a product online
CNTID_2820,OPID_5421,459,8/20/2018,1478,OnlinePurchase,Purchased a product online
CNTID_2820,OPID_5422,570,11/7/2018,1400,OnlinePurchase,Purchased a product online
CNTID_2820,OPID_5423,629,11/11/2018,1522,OnlinePurchase,Purchased a product online
CNTID_2820,OPID_5424,621,12/25/2018,1482,OnlinePurchase,Purchased a product online
CNTID_2821,OPID_5425,637,6/9/2018,72,OnlinePurchase,Purchased a product online
CNTID_2821,OPID_5426,454,12/22/2018,163,OnlinePurchase,Purchased a product online
CNTID_2821,OPID_5427,584,1/28/2019,224,OnlinePurchase,Purchased a product online
CNTID_2821,OPID_5428,385,2/2/2019,165,OnlinePurchase,Purchased a product online
CNTID_2821,OPID_5429,BCF043,2/5/2019,80,OnlinePurchase,Purchased a product online
CNTID_2824,OPID_5430,28,8/6/2017,78,OnlinePurchase,Purchased a product online
CNTID_2824,OPID_5431,189,2/8/2018,165,OnlinePurchase,Purchased a product online
CNTID_2824,OPID_5432,489,5/12/2018,41,OnlinePurchase,Purchased a product online
CNTID_2825,OPID_5433,5637146327,2/9/2017,205,OnlinePurchase,Purchased a product online
CNTID_2825,OPID_5434,45321,12/21/2018,114,OnlinePurchase,Purchased a product online
CNTID_2825,OPID_5435,495,1/6/2019,131,OnlinePurchase,Purchased a product online
CNTID_2825,OPID_5436,243,1/31/2019,221,OnlinePurchase,Purchased a product online
CNTID_2826,OPID_5437,580,3/28/2018,140,OnlinePurchase,Purchased a product online
CNTID_2826,OPID_5438,111,1/24/2019,242,OnlinePurchase,Purchased a product online
CNTID_2826,OPID_5439,363,1/25/2019,157,OnlinePurchase,Purchased a product online
CNTID_2826,OPID_5440,460,2/5/2019,123,OnlinePurchase,Purchased a product online
CNTID_2827,OPID_5441,327,4/6/2017,172,OnlinePurchase,Purchased a product online
CNTID_2828,OPID_5442,689,2/14/2017,179,OnlinePurchase,Purchased a product online
CNTID_2828,OPID_5443,299,7/13/2017,48,OnlinePurchase,Purchased a product online
CNTID_2828,OPID_5444,468,3/23/2018,137,OnlinePurchase,Purchased a product online
CNTID_2828,OPID_5445,290,4/1/2018,56,OnlinePurchase,Purchased a product online
CNTID_2829,OPID_5446,325,10/12/2018,186,OnlinePurchase,Purchased a product online
CNTID_2829,OPID_5447,5637146345,12/25/2018,159,OnlinePurchase,Purchased a product online
CNTID_2829,OPID_5448,SVCHRReplaceLogic,1/31/2019,152,OnlinePurchase,Purchased a product online
CNTID_2829,OPID_5449,PRDPKGAWD200,2/5/2019,93,OnlinePurchase,Purchased a product online
CNTID_2829,OPID_5450,3DPCF001,2/6/2019,198,OnlinePurchase,Purchased a product online
CNTID_2830,OPID_5451,159,3/2/2017,203,OnlinePurchase,Purchased a product online
CNTID_2832,OPID_5452,41,8/23/2018,125,OnlinePurchase,Purchased a product online
CNTID_2832,OPID_5453,444,1/14/2019,203,OnlinePurchase,Purchased a product online
CNTID_2832,OPID_5454,388,1/19/2019,223,OnlinePurchase,Purchased a product online
CNTID_2832,OPID_5455,89,2/2/2019,56,OnlinePurchase,Purchased a product online
CNTID_2833,OPID_5456,678,9/6/2018,171,OnlinePurchase,Purchased a product online
CNTID_2833,OPID_5457,282,12/25/2018,31,OnlinePurchase,Purchased a product online
CNTID_2833,OPID_5458,197,1/14/2019,65,OnlinePurchase,Purchased a product online
CNTID_2834,OPID_5459,636,7/19/2018,243,OnlinePurchase,Purchased a product online
CNTID_2834,OPID_5460,261,1/25/2019,38,OnlinePurchase,Purchased a product online
CNTID_2834,OPID_5461,690,2/5/2019,36,OnlinePurchase,Purchased a product online
CNTID_2835,OPID_5462,P-01023-N3L5Y7,9/15/2018,232,OnlinePurchase,Purchased a product online
CNTID_2835,OPID_5463,595,11/16/2018,185,OnlinePurchase,Purchased a product online
CNTID_2837,OPID_5464,511,10/23/2018,49,OnlinePurchase,Purchased a product online
CNTID_2837,OPID_5465,Office Desktop for Midsize & Enterprise (sample),11/24/2018,212,OnlinePurchase,Purchased a product online
CNTID_2839,OPID_5466,604,12/15/2018,189,OnlinePurchase,Purchased a product online
CNTID_2839,OPID_5467,465,12/31/2018,204,OnlinePurchase,Purchased a product online
CNTID_2839,OPID_5468,661,1/17/2019,166,OnlinePurchase,Purchased a product online
CNTID_2839,OPID_5469,638,1/26/2019,98,OnlinePurchase,Purchased a product online
CNTID_2839,OPID_5470,94,2/1/2019,103,OnlinePurchase,Purchased a product online
CNTID_2840,OPID_5471,292,3/8/2018,32,OnlinePurchase,Purchased a product online
CNTID_2840,OPID_5472,485,10/30/2018,2457,OnlinePurchase,Purchased a product online
CNTID_2840,OPID_5473,110,11/21/2018,2458,OnlinePurchase,Purchased a product online
CNTID_2840,OPID_5474,80,12/24/2018,2505,OnlinePurchase,Purchased a product online
CNTID_2841,OPID_5475,454,5/16/2018,62,OnlinePurchase,Purchased a product online
CNTID_2841,OPID_5476,PRDPKGAVE100,5/26/2018,203,OnlinePurchase,Purchased a product online
CNTID_2841,OPID_5477,48,1/9/2019,225,OnlinePurchase,Purchased a product online
CNTID_2841,OPID_5478,511,2/4/2019,134,OnlinePurchase,Purchased a product online
CNTID_2842,OPID_5479,413,9/7/2018,108,OnlinePurchase,Purchased a product online
CNTID_2843,OPID_5480,600,4/6/2018,222,OnlinePurchase,Purchased a product online
CNTID_2843,OPID_5481,P-01028-X4Q9P2,1/16/2019,70,OnlinePurchase,Purchased a product online
CNTID_2843,OPID_5482,537,1/18/2019,211,OnlinePurchase,Purchased a product online
CNTID_2843,OPID_5483,469,2/4/2019,106,OnlinePurchase,Purchased a product online
CNTID_2843,OPID_5484,5637146434,2/4/2019,63,OnlinePurchase,Purchased a product online
CNTID_2845,OPID_5485,524,1/28/2019,243,OnlinePurchase,Purchased a product online
CNTID_2846,OPID_5486,637,11/27/2017,244,OnlinePurchase,Purchased a product online
CNTID_2846,OPID_5487,653,2/26/2018,192,OnlinePurchase,Purchased a product online
CNTID_2846,OPID_5488,560,8/10/2018,2505,OnlinePurchase,Purchased a product online
CNTID_2846,OPID_5489,69,11/19/2018,2541,OnlinePurchase,Purchased a product online
CNTID_2847,OPID_5490,296,2/5/2019,46,OnlinePurchase,Purchased a product online
CNTID_2847,OPID_5491,112,2/6/2019,235,OnlinePurchase,Purchased a product online
CNTID_2848,OPID_5492,333,6/27/2017,179,OnlinePurchase,Purchased a product online
CNTID_2848,OPID_5493,SVCHRReplaceLogic,9/14/2017,121,OnlinePurchase,Purchased a product online
CNTID_2848,OPID_5494,399,9/2/2018,32,OnlinePurchase,Purchased a product online
CNTID_2848,OPID_5495,5637146294,12/17/2018,95,OnlinePurchase,Purchased a product online
CNTID_2849,OPID_5496,113,1/5/2019,214,OnlinePurchase,Purchased a product online
CNTID_2849,OPID_5497,598,1/26/2019,189,OnlinePurchase,Purchased a product online
CNTID_2849,OPID_5498,298,1/26/2019,119,OnlinePurchase,Purchased a product online
CNTID_2850,OPID_5499,105,6/23/2018,31,OnlinePurchase,Purchased a product online
CNTID_2851,OPID_5500,5637146303,2/8/2018,146,OnlinePurchase,Purchased a product online
CNTID_2851,OPID_5501,376,8/12/2018,71,OnlinePurchase,Purchased a product online
CNTID_2851,OPID_5502,376,11/27/2018,202,OnlinePurchase,Purchased a product online
CNTID_2851,OPID_5503,472,1/18/2019,107,OnlinePurchase,Purchased a product online
CNTID_2851,OPID_5504,P-01011-Z4D0X9,2/2/2019,78,OnlinePurchase,Purchased a product online
CNTID_2852,OPID_5505,421,7/3/2018,61,OnlinePurchase,Purchased a product online
CNTID_2853,OPID_5506,596,8/1/2018,204,OnlinePurchase,Purchased a product online
CNTID_2854,OPID_5507,Office 365 for Small Business Premium (sample),3/30/2017,102,OnlinePurchase,Purchased a product online
CNTID_2854,OPID_5508,369,6/20/2017,89,OnlinePurchase,Purchased a product online
CNTID_2854,OPID_5509,685,11/9/2018,132,OnlinePurchase,Purchased a product online
CNTID_2854,OPID_5510,104,1/25/2019,48,OnlinePurchase,Purchased a product online
CNTID_2855,OPID_5511,569,8/21/2017,66,OnlinePurchase,Purchased a product online
CNTID_2856,OPID_5512,Office 365 for Midsize Business (sample),9/23/2018,51,OnlinePurchase,Purchased a product online
CNTID_2856,OPID_5513,CMPNTArmServoMotorMaestro,10/4/2018,149,OnlinePurchase,Purchased a product online
CNTID_2856,OPID_5514,422,1/15/2019,176,OnlinePurchase,Purchased a product online
CNTID_2856,OPID_5515,5637146438,1/17/2019,54,OnlinePurchase,Purchased a product online
CNTID_2857,OPID_5516,5637146393,11/22/2018,176,OnlinePurchase,Purchased a product online
CNTID_2858,OPID_5517,P-01037-V6F1Q3,1/17/2017,222,OnlinePurchase,Purchased a product online
CNTID_2858,OPID_5518,155,6/8/2017,67,OnlinePurchase,Purchased a product online
CNTID_2859,OPID_5519,SVCHRReplaceLogic,3/16/2018,51,OnlinePurchase,Purchased a product online
CNTID_2859,OPID_5520,CMPNTAutonomousBaseVirtuoso,6/26/2018,213,OnlinePurchase,Purchased a product online
CNTID_2859,OPID_5521,568,9/3/2018,176,OnlinePurchase,Purchased a product online
CNTID_2859,OPID_5522,81,1/29/2019,129,OnlinePurchase,Purchased a product online
CNTID_2859,OPID_5523,CSATPRD,2/6/2019,115,OnlinePurchase,Purchased a product online
CNTID_2860,OPID_5524,5637146353,10/27/2018,204,OnlinePurchase,Purchased a product online
CNTID_2860,OPID_5525,139,1/14/2019,141,OnlinePurchase,Purchased a product online
CNTID_2860,OPID_5526,679,1/29/2019,149,OnlinePurchase,Purchased a product online
CNTID_2860,OPID_5527,98,2/4/2019,141,OnlinePurchase,Purchased a product online
CNTID_2861,OPID_5528,114,1/27/2018,191,OnlinePurchase,Purchased a product online
CNTID_2861,OPID_5529,CMPNTArmVirtuoso,5/12/2018,104,OnlinePurchase,Purchased a product online
CNTID_2861,OPID_5530,265,11/26/2018,99,OnlinePurchase,Purchased a product online
CNTID_2861,OPID_5531,287,12/30/2018,71,OnlinePurchase,Purchased a product online
CNTID_2861,OPID_5532,3DPF022,1/12/2019,67,OnlinePurchase,Purchased a product online
CNTID_2862,OPID_5533,SVCHRRefurbishTestAssemblyUnit,6/6/2017,195,OnlinePurchase,Purchased a product online
CNTID_2862,OPID_5534,CMPNTPowerCMPNTVirtuoso,1/1/2019,185,OnlinePurchase,Purchased a product online
CNTID_2863,OPID_5535,281,3/29/2017,131,OnlinePurchase,Purchased a product online
CNTID_2863,OPID_5536,191,5/14/2017,59,OnlinePurchase,Purchased a product online
CNTID_2863,OPID_5537,325,8/22/2018,235,OnlinePurchase,Purchased a product online
CNTID_2863,OPID_5538,119,11/25/2018,208,OnlinePurchase,Purchased a product online
CNTID_2864,OPID_5539,583,6/22/2017,196,OnlinePurchase,Purchased a product online
CNTID_2864,OPID_5540,5637146395,5/2/2018,227,OnlinePurchase,Purchased a product online
CNTID_2865,OPID_5541,657,6/25/2018,108,OnlinePurchase,Purchased a product online
CNTID_2865,OPID_5542,518,1/22/2019,180,OnlinePurchase,Purchased a product online
CNTID_2865,OPID_5543,632,1/31/2019,116,OnlinePurchase,Purchased a product online
CNTID_2867,OPID_5544,519,9/26/2018,126,OnlinePurchase,Purchased a product online
CNTID_2867,OPID_5545,447,11/13/2018,51,OnlinePurchase,Purchased a product online
CNTID_2867,OPID_5546,CMPNTArmServoMotorMaestro,12/6/2018,140,OnlinePurchase,Purchased a product online
CNTID_2868,OPID_5547,5637146405,6/4/2018,136,OnlinePurchase,Purchased a product online
CNTID_2868,OPID_5548,479,12/31/2018,219,OnlinePurchase,Purchased a product online
CNTID_2868,OPID_5549,CMPNTHardDrive,2/6/2019,184,OnlinePurchase,Purchased a product online
CNTID_2870,OPID_5550,429,10/8/2018,139,OnlinePurchase,Purchased a product online
CNTID_2871,OPID_5551,665,7/13/2017,127,OnlinePurchase,Purchased a product online
CNTID_2872,OPID_5552,PRDPKGAVE300,11/4/2018,247,OnlinePurchase,Purchased a product online
CNTID_2872,OPID_5553,415,1/8/2019,199,OnlinePurchase,Purchased a product online
CNTID_2874,OPID_5554,623,2/3/2019,143,OnlinePurchase,Purchased a product online
CNTID_2875,OPID_5555,188,2/14/2018,122,OnlinePurchase,Purchased a product online
CNTID_2875,OPID_5556,304,3/30/2018,2544,OnlinePurchase,Purchased a product online
CNTID_2875,OPID_5557,122,7/31/2018,2596,OnlinePurchase,Purchased a product online
CNTID_2875,OPID_5558,638,1/12/2019,2446,OnlinePurchase,Purchased a product online
CNTID_2875,OPID_5559,P-01006-M3N9Q3,1/20/2019,2525,OnlinePurchase,Purchased a product online
CNTID_2876,OPID_5560,608,5/29/2018,1539,OnlinePurchase,Purchased a product online
CNTID_2876,OPID_5561,428,5/31/2018,1459,OnlinePurchase,Purchased a product online
CNTID_2876,OPID_5562,215,7/4/2018,1517,OnlinePurchase,Purchased a product online
CNTID_2876,OPID_5563,PRDPKGAWD200,7/21/2018,1514,OnlinePurchase,Purchased a product online
CNTID_2876,OPID_5564,545,11/7/2018,1435,OnlinePurchase,Purchased a product online
CNTID_2877,OPID_5565,107,7/29/2018,155,OnlinePurchase,Purchased a product online
CNTID_2877,OPID_5566,CMPNTArmServoMotorVirtuoso,8/11/2018,98,OnlinePurchase,Purchased a product online
CNTID_2877,OPID_5567,253,9/6/2018,220,OnlinePurchase,Purchased a product online
CNTID_2877,OPID_5568,4,10/12/2018,60,OnlinePurchase,Purchased a product online
CNTID_2877,OPID_5569,328,10/13/2018,247,OnlinePurchase,Purchased a product online
CNTID_2879,OPID_5570,215,9/25/2017,239,OnlinePurchase,Purchased a product online
CNTID_2879,OPID_5571,16,1/19/2019,100,OnlinePurchase,Purchased a product online
CNTID_2880,OPID_5572,102,10/8/2018,52,OnlinePurchase,Purchased a product online
CNTID_2880,OPID_5573,340,12/24/2018,203,OnlinePurchase,Purchased a product online
CNTID_2880,OPID_5574,PRDPKGAVE300,2/3/2019,62,OnlinePurchase,Purchased a product online
CNTID_2880,OPID_5575,259,2/4/2019,191,OnlinePurchase,Purchased a product online
CNTID_2881,OPID_5576,669,4/13/2018,87,OnlinePurchase,Purchased a product online
CNTID_2881,OPID_5577,PRDPKGAMK200,1/23/2019,153,OnlinePurchase,Purchased a product online
CNTID_2881,OPID_5578,392,2/3/2019,33,OnlinePurchase,Purchased a product online
CNTID_2881,OPID_5579,5637146422,2/3/2019,56,OnlinePurchase,Purchased a product online
CNTID_2881,OPID_5580,200,2/5/2019,247,OnlinePurchase,Purchased a product online
CNTID_2882,OPID_5581,3,11/12/2018,73,OnlinePurchase,Purchased a product online
CNTID_2882,OPID_5582,415,11/21/2018,110,OnlinePurchase,Purchased a product online
CNTID_2883,OPID_5583,620,10/31/2018,204,OnlinePurchase,Purchased a product online
CNTID_2884,OPID_5584,311,6/20/2017,180,OnlinePurchase,Purchased a product online
CNTID_2884,OPID_5585,5637146288,9/30/2017,153,OnlinePurchase,Purchased a product online
CNTID_2884,OPID_5586,5637146458,1/21/2019,122,OnlinePurchase,Purchased a product online
CNTID_2884,OPID_5587,511,1/21/2019,245,OnlinePurchase,Purchased a product online
CNTID_2885,OPID_5588,5637146329,3/21/2017,48,OnlinePurchase,Purchased a product online
CNTID_2885,OPID_5589,128,11/11/2017,166,OnlinePurchase,Purchased a product online
CNTID_2886,OPID_5590,62,4/15/2018,48,OnlinePurchase,Purchased a product online
CNTID_2886,OPID_5591,512,4/19/2018,71,OnlinePurchase,Purchased a product online
CNTID_2886,OPID_5592,306,6/13/2018,217,OnlinePurchase,Purchased a product online
CNTID_2887,OPID_5593,595,2/20/2018,203,OnlinePurchase,Purchased a product online
CNTID_2887,OPID_5594,692,8/10/2018,2627,OnlinePurchase,Purchased a product online
CNTID_2887,OPID_5595,5637146383,1/5/2019,2601,OnlinePurchase,Purchased a product online
CNTID_2888,OPID_5596,20,8/5/2018,220,OnlinePurchase,Purchased a product online
CNTID_2889,OPID_5597,242,7/5/2018,80,OnlinePurchase,Purchased a product online
CNTID_2889,OPID_5598,83,9/10/2018,103,OnlinePurchase,Purchased a product online
CNTID_2889,OPID_5599,629,1/28/2019,135,OnlinePurchase,Purchased a product online
CNTID_2889,OPID_5600,80,1/31/2019,104,OnlinePurchase,Purchased a product online
CNTID_2889,OPID_5601,522,2/4/2019,190,OnlinePurchase,Purchased a product online
CNTID_2890,OPID_5602,367,7/13/2018,198,OnlinePurchase,Purchased a product online
CNTID_2890,OPID_5603,478,12/23/2018,76,OnlinePurchase,Purchased a product online
CNTID_2890,OPID_5604,264,2/4/2019,51,OnlinePurchase,Purchased a product online
CNTID_2890,OPID_5605,324,2/5/2019,81,OnlinePurchase,Purchased a product online
CNTID_2890,OPID_5606,14,2/5/2019,238,OnlinePurchase,Purchased a product online
CNTID_2891,OPID_5607,418,8/12/2017,144,OnlinePurchase,Purchased a product online
CNTID_2891,OPID_5608,266,6/9/2018,196,OnlinePurchase,Purchased a product online
CNTID_2892,OPID_5609,5637146303,8/15/2017,151,OnlinePurchase,Purchased a product online
CNTID_2892,OPID_5610,407,9/16/2018,242,OnlinePurchase,Purchased a product online
CNTID_2894,OPID_5611,352,12/16/2017,156,OnlinePurchase,Purchased a product online
CNTID_2895,OPID_5612,289,7/16/2018,179,OnlinePurchase,Purchased a product online
CNTID_2896,OPID_5613,483,12/27/2017,123,OnlinePurchase,Purchased a product online
CNTID_2896,OPID_5614,146,1/11/2019,36,OnlinePurchase,Purchased a product online
CNTID_2896,OPID_5615,P-01003-N7T6W6,1/13/2019,170,OnlinePurchase,Purchased a product online
CNTID_2896,OPID_5616,86,1/16/2019,199,OnlinePurchase,Purchased a product online
CNTID_2897,OPID_5617,205,4/2/2017,241,OnlinePurchase,Purchased a product online
CNTID_2897,OPID_5618,663,6/14/2017,239,OnlinePurchase,Purchased a product online
CNTID_2897,OPID_5619,5637146303,11/1/2018,233,OnlinePurchase,Purchased a product online
CNTID_2897,OPID_5620,6,11/27/2018,80,OnlinePurchase,Purchased a product online
CNTID_2898,OPID_5621,262,9/29/2017,197,OnlinePurchase,Purchased a product online
CNTID_2898,OPID_5622,379,12/29/2018,93,OnlinePurchase,Purchased a product online
CNTID_2898,OPID_5623,5637146422,1/23/2019,149,OnlinePurchase,Purchased a product online
CNTID_2898,OPID_5624,624,1/29/2019,198,OnlinePurchase,Purchased a product online
CNTID_2898,OPID_5625,598,2/6/2019,91,OnlinePurchase,Purchased a product online
CNTID_2900,OPID_5626,P-01040-W5D6H5,3/15/2018,39,OnlinePurchase,Purchased a product online
CNTID_2900,OPID_5627,200,5/8/2018,39,OnlinePurchase,Purchased a product online
CNTID_2900,OPID_5628,128,12/26/2018,175,OnlinePurchase,Purchased a product online
